,0
7700,4
9403,5
22588,3
8693,5
3843,5
7927,4
22231,3
9398,5
12948,1
16563,2
19458,2
22716,3
13565,1
5365,1
20335,3
21034,3
25553,4
19815,2
17938,2
15053,1
22283,3
1996,4
8216,5
4957,1
3723,5
6143,3
18595,2
26631,4
12547,1
7057,4
5427,1
14721,1
7054,4
7957,4
11980,1
26096,4
17296,2
20117,2
7268,4
6519,3
21458,3
11737,1
4048,5
15672,2
11272,1
22165,3
22917,3
1674,4
18761,2
1102,3
5460,1
14703,1
19642,2
23478,3
6640,3
5845,3
5731,3
16380,2
17919,2
6829,3
2852,5
17600,2
21385,3
6792,3
20284,3
798,3
925,3
21075,3
21549,3
17958,2
619,3
6119,3
14743,1
5895,3
12495,1
17646,2
14649,1
2590,5
16397,2
20822,3
3343,5
14450,1
8329,5
20681,3
16620,2
4151,5
26088,4
8554,5
20732,3
22400,3
3100,5
17147,2
12788,1
17888,2
7313,4
16167,2
25997,4
6102,3
6453,3
16694,2
4673,5
24004,4
16978,2
23110,3
14615,1
9874,5
6794,3
15428,2
15952,2
5373,1
17782,2
15263,1
469,2
21491,3
11949,1
12146,1
18668,2
15593,2
22569,3
15740,2
10919,1
11471,1
7209,4
13320,1
23927,4
19681,2
18651,2
20500,3
19704,2
2396,5
18642,2
10493,5
5984,3
18115,2
10695,5
10781,5
19392,2
11990,1
18950,2
1083,3
23004,3
1622,4
7726,4
1330,4
10451,5
14639,1
19205,2
14381,1
4058,5
18203,2
21551,3
19208,2
14501,1
14605,1
2721,5
25581,4
20250,3
13206,1
12466,1
10981,1
26383,4
231,1
23251,3
10218,5
14838,1
21307,3
23435,3
20904,3
14823,1
21540,3
18913,2
16175,2
6468,3
21326,3
3924,5
13631,1
4804,1
6751,3
14281,1
20663,3
22727,3
22290,3
1659,4
20225,3
7961,4
5602,2
11171,1
21341,3
20087,2
7388,4
5800,3
9132,5
26521,4
20079,2
25604,4
17884,2
12285,1
9704,5
21242,3
18125,2
16825,2
11941,1
13493,1
14843,1
7502,4
16229,2
20279,3
12919,1
19167,2
4831,1
20304,3
24760,4
11084,1
25964,4
14454,1
12774,1
3670,5
3301,5
14093,1
18312,2
8442,5
15706,2
3536,5
20527,3
10309,5
702,3
13591,1
21963,3
12461,1
22590,3
10706,5
25866,4
9789,5
17475,2
13377,1
4635,5
6270,3
17110,2
8838,5
26125,4
14072,1
5916,3
26476,4
25414,4
9226,5
3176,5
22407,3
25618,4
1739,4
7267,4
11859,1
24937,4
26590,4
10978,1
2960,5
21171,3
20008,2
2438,5
122,1
3648,5
5303,1
9623,5
17756,2
16727,2
195,1
17832,2
18633,2
11581,1
2096,4
5086,1
17873,2
15547,2
19737,2
23496,3
3594,5
23557,3
10137,5
26316,4
4210,5
17430,2
13795,1
8900,5
18572,2
20446,3
15692,2
1163,4
26724,4
1470,4
5178,1
19763,2
7102,4
14648,1
21702,3
299,2
8603,5
18107,2
18390,2
2950,5
23461,3
18242,2
13084,1
25503,4
21023,3
11493,1
1030,3
9362,5
23470,3
14544,1
12843,1
3179,5
20819,3
9597,5
8126,5
5739,3
15816,2
16921,2
26876,4
4570,5
25929,4
1451,4
24029,4
25095,4
14930,1
17681,2
5463,1
4056,5
1758,4
7425,4
24552,4
10811,5
1063,3
3335,5
5219,1
11651,1
14655,1
20813,3
6472,3
9424,5
26774,4
24626,4
11901,1
11831,1
6679,3
6731,3
23027,3
9501,5
8991,5
5472,1
22614,3
23267,3
23437,3
12548,1
13435,1
3954,5
10193,5
26503,4
4140,5
6466,3
3262,5
13349,1
9883,5
18698,2
17101,2
14288,1
25222,4
21759,3
15681,2
14061,1
10378,5
14538,1
21073,3
9123,5
17805,2
4501,5
1830,4
15743,2
17203,2
22058,3
22637,3
7981,4
660,3
13946,1
23891,4
211,1
12649,1
11209,1
18767,2
17123,2
21983,3
26641,4
13255,1
9217,5
14053,1
16392,2
15849,2
6446,3
22206,3
16621,2
6398,3
11838,1
1281,4
6948,4
13450,1
11615,1
13628,1
200,1
24272,4
20171,3
15769,2
6914,4
7203,4
10392,5
11452,1
3593,5
3578,5
10517,5
48,1
1195,4
20652,3
22160,3
8169,5
9120,5
6130,3
20538,3
12066,1
17586,2
16992,2
12868,1
1971,4
21329,3
22075,3
14597,1
26104,4
2098,4
18618,2
14078,1
13103,1
7172,4
16884,2
22758,3
20217,3
22877,3
19196,2
14515,1
22541,3
4746,5
190,1
2589,5
2824,5
23150,3
18121,2
4554,5
11997,1
6259,3
11416,1
5837,3
12860,1
908,3
1952,4
17368,2
10074,5
17677,2
15113,1
16785,2
1016,3
24113,4
24287,4
16153,2
25220,4
26325,4
5862,3
1506,4
26291,4
8712,5
23017,3
24246,4
14513,1
23527,3
8094,4
25656,4
26322,4
19795,2
18554,2
9642,5
15056,1
24994,4
2206,5
1837,4
8382,5
8026,4
13680,1
9097,5
14441,1
12446,1
4511,5
18449,2
14882,1
13915,1
4810,1
25320,4
14039,1
4017,5
23006,3
14447,1
16057,2
2869,5
10574,5
21366,3
24404,4
25375,4
7826,4
4433,5
12061,1
13031,1
5639,2
20215,3
19924,2
1002,3
14908,1
2840,5
18371,2
22051,3
14780,1
18300,2
26459,4
10127,5
2900,5
23713,3
18002,2
14252,1
9070,5
1947,4
16213,2
12639,1
10911,1
10353,5
15538,2
22193,3
5080,1
10857,5
9753,5
18164,2
4591,5
25524,4
16168,2
24471,4
10418,5
431,2
6141,3
5738,3
9841,5
24580,4
21778,3
5547,2
14446,1
20489,3
26151,4
9355,5
2121,4
15072,1
17876,2
15625,2
10018,5
10112,5
6063,3
20714,3
25752,4
7424,4
267,1
20875,3
3229,5
25726,4
23270,3
6200,3
7734,4
4796,1
5689,2
13642,1
19036,2
21518,3
24932,4
977,3
4341,5
9825,5
12578,1
13920,1
21894,3
4619,5
1250,4
22332,3
4596,5
7539,4
3381,5
24110,4
21568,3
9996,5
4429,5
17451,2
7800,4
21362,3
22021,3
12620,1
3538,5
12514,1
26405,4
2484,5
139,1
21181,3
2893,5
24934,4
17445,2
5024,1
26552,4
14945,1
3178,5
5672,2
5403,1
19245,2
5119,1
16160,2
25048,4
2161,4
1853,4
5775,3
14776,1
6727,3
22121,3
8658,5
2654,5
24976,4
10355,5
4356,5
8860,5
15730,2
10149,5
26160,4
18057,2
26345,4
7522,4
2401,5
23248,3
3952,5
9746,5
14182,1
1473,4
6771,3
1967,4
1062,3
6833,3
5429,1
14693,1
21238,3
2677,5
23245,3
14320,1
18431,2
3845,5
8817,5
21400,3
12840,1
16151,2
4044,5
18782,2
1681,4
10082,5
17464,2
13053,1
18582,2
7165,4
10072,5
18175,2
26748,4
16498,2
9381,5
14836,1
16540,2
6160,3
315,2
25283,4
7272,4
4573,5
23746,3
12070,1
14371,1
17791,2
6892,4
21261,3
11714,1
3267,5
7799,4
1084,3
2630,5
16778,2
25031,4
8874,5
1086,3
232,1
6318,3
10526,5
25265,4
84,1
26012,4
18571,2
2762,5
21189,3
16040,2
18403,2
18721,2
14208,1
20977,3
8827,5
26769,4
14626,1
15890,2
19338,2
5949,3
7318,4
13287,1
19432,2
5558,2
21941,3
15633,2
18465,2
16829,2
24286,4
25734,4
4688,5
10966,1
8687,5
14321,1
17024,2
7642,4
19478,2
3388,5
20159,3
7333,4
23752,3
3596,5
23719,3
18283,2
18419,2
17242,2
20003,2
9722,5
20208,3
25908,4
5761,3
23599,3
19540,2
11539,1
11441,1
18442,2
25389,4
14183,1
20704,3
21084,3
420,2
16637,2
949,3
5288,1
5517,2
5158,1
21917,3
10222,5
13187,1
11099,1
5296,1
1862,4
14204,1
21725,3
21576,3
8320,5
23707,3
174,1
25125,4
3363,5
1079,3
22713,3
3420,5
4346,5
16851,2
4506,5
6932,4
23536,3
21580,3
7270,4
25812,4
16414,2
9897,5
9276,5
16306,2
7122,4
18339,2
20203,3
937,3
15642,2
22036,3
15319,2
4179,5
6030,3
24380,4
5872,3
22777,3
22936,3
14077,1
8269,5
18994,2
2534,5
17643,2
18490,2
638,3
14211,1
18857,2
1293,4
25105,4
24581,4
25463,4
13511,1
105,1
7519,4
24115,4
21688,3
23911,4
12773,1
10878,5
2212,5
3145,5
4532,5
8676,5
13407,1
14542,1
15832,2
17670,2
17850,2
3008,5
6510,3
4477,5
9266,5
171,1
25326,4
2453,5
16604,2
457,2
11575,1
7402,4
6633,3
1271,4
14541,1
11417,1
266,1
8113,4
1245,4
11626,1
8737,5
2257,5
21056,3
25494,4
22676,3
13955,1
12414,1
2006,4
18280,2
6854,4
600,2
12855,1
9558,5
20388,3
7038,4
10970,1
10391,5
21332,3
15934,2
24038,4
959,3
25127,4
6934,4
21601,3
23884,4
25642,4
20325,3
12648,1
21312,3
5383,1
23398,3
10621,5
10006,5
24015,4
17459,2
17078,2
23388,3
1925,4
2690,5
942,3
20776,3
17657,2
18790,2
3163,5
13732,1
9617,5
21704,3
11964,1
6855,4
18204,2
8575,5
17924,2
22288,3
14386,1
5008,1
6880,4
14663,1
15684,2
23621,3
2602,5
21099,3
3203,5
1029,3
6588,3
25968,4
1774,4
4464,5
5222,1
12019,1
5855,3
13192,1
17247,2
5394,1
22866,3
7014,4
25885,4
6600,3
5623,2
21929,3
11188,1
15880,2
26197,4
22802,3
17620,2
1655,4
17529,2
3974,5
7282,4
20818,3
16670,2
4251,5
17188,2
17507,2
9737,5
8999,5
19397,2
25930,4
21875,3
5289,1
3441,5
11409,1
3162,5
19223,2
16759,2
19038,2
15164,1
8852,5
6974,4
17121,2
7993,4
18998,2
10245,5
19380,2
11246,1
8911,5
16545,2
12674,1
4936,1
14082,1
5360,1
11459,1
15490,2
25906,4
17743,2
23863,3
23299,3
21694,3
1804,4
2118,4
9486,5
11166,1
14803,1
23515,3
19311,2
16077,2
9585,5
11610,1
11120,1
24692,4
9031,5
24764,4
4970,1
2211,5
2803,5
3077,5
5409,1
23296,3
17200,2
564,2
4797,1
13065,1
16857,2
7006,4
13057,1
23662,3
15497,2
1784,4
7983,4
4369,5
8749,5
10633,5
25068,4
12519,1
17595,2
5550,2
2687,5
2292,5
5085,1
26874,4
10591,5
22520,3
3390,5
20387,3
13217,1
2968,5
26303,4
2381,5
12367,1
1279,4
16441,2
17869,2
1154,4
18863,2
25135,4
5870,3
6964,4
6887,4
19847,2
26604,4
11326,1
11531,1
23849,3
6002,3
13289,1
14536,1
7786,4
2488,5
24562,4
23068,3
26754,4
22439,3
8617,5
20468,3
7325,4
3962,5
12199,1
7010,4
22788,3
12067,1
4487,5
23859,3
12362,1
12641,1
25877,4
21199,3
12496,1
17391,2
19870,2
5830,3
23986,4
10104,5
8608,5
9028,5
26403,4
15652,2
24382,4
10010,5
19450,2
17341,2
1751,4
6750,3
17157,2
12108,1
12819,1
26358,4
10853,5
892,3
11844,1
9098,5
17833,2
19536,2
17675,2
591,2
263,1
4824,1
10315,5
865,3
19182,2
7673,4
1563,4
23483,3
9471,5
2537,5
6616,3
7479,4
3624,5
15057,1
20322,3
68,1
18393,2
6484,3
18318,2
25728,4
3036,5
12135,1
10099,5
19247,2
6980,4
1974,4
586,2
21406,3
23386,3
5475,1
23512,3
22741,3
23362,3
16689,2
5125,1
24338,4
6034,3
20416,3
16320,2
25718,4
18796,2
25683,4
9793,5
15986,2
3391,5
25490,4
10370,5
13459,1
5181,1
12565,1
23074,3
6860,4
7777,4
9570,5
3346,5
20330,3
26878,4
25352,4
12258,1
22544,3
11210,1
15619,2
26787,4
21757,3
18960,2
14355,1
4745,5
20706,3
916,3
22793,3
26115,4
2399,5
2556,5
14840,1
6598,3
25434,4
12901,1
26615,4
7758,4
14105,1
17526,2
19485,2
4946,1
14572,1
8780,5
5549,2
6575,3
8168,5
16701,2
1945,4
15818,2
607,3
18377,2
19676,2
21727,3
23315,3
11836,1
15339,2
26616,4
12005,1
23081,3
19556,2
24871,4
26003,4
710,3
7660,4
23881,4
4136,5
19677,2
22861,3
3616,5
15985,2
24950,4
11029,1
8032,4
10122,5
14413,1
6799,3
19321,2
341,2
8243,5
6139,3
3717,5
23914,4
7949,4
7244,4
594,2
1981,4
8132,5
19152,2
16506,2
16444,2
9392,5
12172,1
5334,1
14973,1
384,2
25831,4
3001,5
9418,5
20939,3
24188,4
9626,5
25811,4
17629,2
23132,3
16382,2
25258,4
19896,2
7845,4
19288,2
8059,4
20098,2
24509,4
17515,2
2350,5
4381,5
24766,4
25637,4
19381,2
11231,1
23693,3
6756,3
21345,3
14947,1
205,1
10333,5
2846,5
19971,2
852,3
3617,5
18323,2
7148,4
18357,2
11543,1
6729,3
18906,2
4982,1
6706,3
8345,5
21731,3
1904,4
24123,4
1734,4
8607,5
649,3
10809,5
13082,1
21822,3
9327,5
7885,4
22198,3
21225,3
5052,1
24858,4
15481,2
8997,5
18625,2
21611,3
1028,3
11577,1
4534,5
11169,1
1166,4
21864,3
17142,2
17036,2
5003,1
23504,3
23450,3
13704,1
5612,2
16610,2
1538,4
1934,4
23334,3
12818,1
6827,3
2329,5
15333,2
10181,5
121,1
11687,1
25914,4
22077,3
170,1
21046,3
20525,3
4785,1
12309,1
15843,2
25164,4
26820,4
25269,4
3143,5
13885,1
26446,4
22731,3
373,2
5379,1
21605,3
3222,5
573,2
9413,5
5023,1
490,2
15383,2
350,2
13852,1
8994,5
3003,5
23447,3
26857,4
9512,5
6027,3
14511,1
26372,4
8736,5
16665,2
15895,2
15741,2
26136,4
26264,4
15805,2
19065,2
26397,4
7274,4
13127,1
8920,5
9198,5
8743,5
5270,1
8914,5
12965,1
10085,5
6192,3
25493,4
21131,3
2272,5
15097,1
11885,1
9646,5
19650,2
19408,2
12493,1
14362,1
12995,1
15824,2
20137,3
24430,4
1811,4
21679,3
14668,1
7574,4
10637,5
16835,2
7340,4
11606,1
3862,5
5162,1
20664,3
17115,2
21227,3
21126,3
2105,4
4409,5
2926,5
16730,2
25981,4
5791,3
22568,3
14555,1
24074,4
18725,2
14453,1
25957,4
10096,5
6654,3
19750,2
24850,4
634,3
11227,1
12335,1
18441,2
5943,3
7119,4
25276,4
5669,2
19527,2
20344,3
6636,3
18646,2
8692,5
23089,3
26137,4
11591,1
25928,4
11347,1
16933,2
18113,2
11012,1
17153,2
26659,4
12246,1
24390,4
12144,1
4966,1
4850,1
4585,5
17112,2
11926,1
12040,1
13246,1
23428,3
6048,3
17934,2
6580,3
11320,1
11446,1
17559,2
10956,1
2759,5
8951,5
13275,1
12847,1
7153,4
5873,3
26030,4
15666,2
24963,4
10372,5
14695,1
18680,2
3051,5
3772,5
10576,5
1651,4
16919,2
3138,5
25574,4
26339,4
19490,2
11318,1
6526,3
22207,3
8333,5
13913,1
16948,2
19303,2
5031,1
13258,1
16008,2
5564,2
16029,2
14276,1
2495,5
25523,4
23888,4
9900,5
6418,3
9881,5
25406,4
10124,5
24069,4
3753,5
2972,5
4814,1
14461,1
3375,5
26621,4
13129,1
8436,5
10592,5
15515,2
14700,1
12888,1
20501,3
14374,1
13675,1
14862,1
16064,2
26242,4
7041,4
24885,4
20418,3
5795,3
323,2
7032,4
1445,4
15907,2
24122,4
26288,4
13945,1
10578,5
14235,1
21234,3
3886,5
10431,5
10415,5
19832,2
11454,1
17530,2
17921,2
1652,4
18379,2
22968,3
20705,3
140,1
7397,4
8498,5
3069,5
7822,4
20197,3
7950,4
11466,1
4223,5
13899,1
4574,5
23399,3
23178,3
15487,2
3849,5
6607,3
5304,1
6328,3
22057,3
22660,3
25243,4
26481,4
13023,1
26832,4
18039,2
13467,1
9004,5
4731,5
7147,4
11366,1
12738,1
2444,5
24154,4
12271,1
1103,3
2603,5
18784,2
23806,3
7785,4
2123,4
3715,5
1718,4
3656,5
3922,5
13165,1
16268,2
9116,5
18670,2
16000,2
16447,2
23941,4
5121,1
26669,4
19426,2
2847,5
16059,2
15197,1
14425,1
25851,4
26609,4
20539,3
18304,2
26255,4
22073,3
15132,1
21143,3
23376,3
18032,2
5283,1
25472,4
24765,4
3005,5
22799,3
9215,5
20080,2
7864,4
23586,3
16405,2
20473,3
19937,2
20654,3
15359,2
8913,5
18041,2
6263,3
23327,3
4948,1
4316,5
12065,1
16923,2
9113,5
3492,5
17859,2
26075,4
3614,5
26281,4
19890,2
25339,4
21455,3
24089,4
17424,2
16960,2
9034,5
17868,2
18085,2
20829,3
14267,1
24183,4
17577,2
14439,1
14731,1
13457,1
15250,1
18630,2
16328,2
25455,4
8610,5
8449,5
14417,1
6939,4
23878,4
1892,4
3676,5
8393,5
1498,4
26864,4
24650,4
5806,3
12450,1
14482,1
17116,2
19493,2
18746,2
1778,4
4299,5
24493,4
4454,5
19534,2
2296,5
2511,5
12221,1
2099,4
24361,4
22266,3
25843,4
24043,4
17682,2
14726,1
24955,4
16976,2
7683,4
17122,2
12749,1
24445,4
13792,1
7919,4
10654,5
3071,5
26627,4
20059,2
13517,1
23175,3
16899,2
10284,5
10885,5
3746,5
5991,3
2821,5
12886,1
19029,2
7867,4
901,3
5096,1
16329,2
8456,5
125,1
9247,5
12329,1
26203,4
1942,4
3836,5
9134,5
24444,4
15289,2
25185,4
10368,5
9510,5
18517,2
17831,2
17138,2
26595,4
16410,2
22658,3
3541,5
22250,3
11376,1
4175,5
26447,4
14629,1
2327,5
11293,1
6302,3
17482,2
19121,2
19583,2
15901,2
14598,1
18935,2
21511,3
1026,3
197,1
2889,5
13951,1
13156,1
5868,3
14540,1
22512,3
1671,4
19105,2
20266,3
25989,4
6528,3
11736,1
12031,1
3598,5
17728,2
14557,1
24301,4
24400,4
8969,5
22308,3
14379,1
25144,4
11199,1
14934,1
13489,1
23421,3
13843,1
26224,4
25098,4
2465,5
18643,2
1692,4
8856,5
26554,4
18194,2
25063,4
12541,1
14587,1
412,2
4932,1
21737,3
17014,2
15270,1
25050,4
24087,4
19249,2
4448,5
948,3
2581,5
17087,2
25214,4
20348,3
3467,5
5930,3
23902,4
3879,5
9126,5
11050,1
5056,1
8972,5
22654,3
24125,4
3768,5
8819,5
18087,2
2188,5
24199,4
6409,3
11408,1
2689,5
21478,3
20046,2
22117,3
23125,3
17688,2
14367,1
25846,4
20869,3
7407,4
18876,2
21275,3
22032,3
24403,4
10930,1
9451,5
8711,5
9427,5
4734,5
18604,2
620,3
23467,3
17207,2
2838,5
10948,1
96,1
21724,3
12,1
10395,5
1680,4
14401,1
6223,3
12636,1
16514,2
18307,2
24465,4
9643,5
14173,1
24476,4
5935,3
25665,4
11501,1
15982,2
10358,5
23412,3
8973,5
13498,1
11761,1
9180,5
22516,3
1286,4
9485,5
4582,5
12443,1
19416,2
23494,3
21460,3
21689,3
18937,2
10346,5
21942,3
24461,4
24912,4
623,3
9769,5
8564,5
9891,5
22550,3
9470,5
25180,4
12322,1
25440,4
5874,3
15771,2
4808,1
